bank_conflict_stall_cycles,batch_scaling_efficiency,batch_size,by_layer_type,context_length,cycles,cycles_per_decode_step,cycles_per_output_token,decode_tokens,logical_hbm_read_bytes,logical_hbm_write_bytes,model,output_tokens,packet_ops,physical_hbm_read_bytes,physical_hbm_write_bytes,request_tpot_us_proxy,resource_utilization,routing_assumption,speedup_vs_arlo_same_batch,throughput_scaling_vs_b1,throughput_tokens_per_second_proxy,variant
0,0.3673778513994258,8,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 5577280, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 58368, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 5405824}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 32689856, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 2838528, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 39168}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 3008, ""hbm_cycles"": 3008, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 2636572800, ""hbm_cycles"": 1405930752, ""layout_service_cycles"": 847872, ""matrix_cycles"": 119558784, ""packet_ops"": 27131904, ""packet_service_cycles"": 67829760, ""vector_cycles"": 1110235392}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 5221083904, ""hbm_cycles"": 4955579264, ""layout_service_cycles"": 0, ""matrix_cycles"": 258177024, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 7327616}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 52822048, ""hbm_cycles"": 48234528, ""layout_service_cycles"": 0, ""matrix_cycles"": 4587520, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 281395608, ""hbm_cycles"": 237998616, ""layout_service_cycles"": 0, ""matrix_cycles"": 41974272, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1422720}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 4800, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 4480}}",2048,8230149304,257192165.75,32149020.71875,32,10300423790592,116689469440,kimi_k3,256,27131904,10300423790592,116689469440,257192.16575000001,"{""banked_output_sram"": 0.00010302024528132424, ""hbm"": 0.8113670225586955, ""matrix"": 0.051906044498169164, ""vector"": 0.136623912697854}",maximum_distinct,1.118164221337679,2.9390228111954064,31.10514652213896,I_packet_affine
0,0.3674028237977904,8,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 5577280, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 58368, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 5405824}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 32689856, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 2838528, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 39168}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 3008, ""hbm_cycles"": 3008, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 2635724928, ""hbm_cycles"": 1405930752, ""layout_service_cycles"": 847872, ""matrix_cycles"": 119558784, ""packet_ops"": 27131904, ""packet_service_cycles"": 67829760, ""vector_cycles"": 1110235392}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 5221083904, ""hbm_cycles"": 4955579264, ""layout_service_cycles"": 0, ""matrix_cycles"": 258177024, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 7327616}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 52822048, ""hbm_cycles"": 48234528, ""layout_service_cycles"": 0, ""matrix_cycles"": 4587520, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 281395608, ""hbm_cycles"": 237998616, ""layout_service_cycles"": 0, ""matrix_cycles"": 41974272, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1422720}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 4800, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 4480}}",2048,8229301432,257165669.75,32145708.71875,32,10300423790592,116689469440,kimi_k3,256,27131904,10300423790592,116689469440,257165.66975,"{""banked_output_sram"": 0.00010303085954574619, ""hbm"": 0.8114506184004368, ""matrix"": 0.051911392422549434, ""vector"": 0.13663798917701378}",maximum_distinct,1.1182794267585165,2.939222590382323,31.108351312121435,J_packet_affine_overlap
0,0.10393916352142216,16,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 12407040, ""hbm_cycles"": 9998304, ""layout_service_cycles"": 0, ""matrix_cycles"": 1889088, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 519648}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 3584, ""hbm_cycles"": 3584, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 17294592, ""hbm_cycles"": 14542080, ""layout_service_cycles"": 0, ""matrix_cycles"": 2752512, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 662571456, ""hbm_cycles"": 50743488, ""layout_service_cycles"": 0, ""matrix_cycles"": 6955200, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 604875712}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 275433280, ""hbm_cycles"": 260738304, ""layout_service_cycles"": 0, ""matrix_cycles"": 14404992, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 289984}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 7072, ""hbm_cycles"": 3712, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 3360}}",2048,967717024,30241157.0,1890072.3125,32,497068072960,27111784448,nemotron3,512,0,497068072960,27111784448,30241.157,"{""hbm"": 0.34723939299015577, ""matrix"": 0.026869210063622896, ""vector"": 0.6258944391578669}",maximum_distinct,1.0,1.6630266163427545,529.0802861808495,B_arlo_stride_postincrement
0,0.11560645906933784,16,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 12407040, ""hbm_cycles"": 9998304, ""layout_service_cycles"": 0, ""matrix_cycles"": 1889088, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 519648}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 3584, ""hbm_cycles"": 3584, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 17294592, ""hbm_cycles"": 14542080, ""layout_service_cycles"": 0, ""matrix_cycles"": 2752512, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 449967552, ""hbm_cycles"": 50743488, ""layout_service_cycles"": 0, ""matrix_cycles"": 6955200, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 392271808}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 275433280, ""hbm_cycles"": 260738304, ""layout_service_cycles"": 0, ""matrix_cycles"": 14404992, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 289984}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 7072, ""hbm_cycles"": 3712, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 3360}}",2048,755113120,23597285.0,1474830.3125,32,497068072960,27111784448,nemotron3,512,0,497068072960,27111784448,23597.285,"{""hbm"": 0.445005474146708, ""matrix"": 0.03443430038667584, ""vector"": 0.5205641242202228}",maximum_distinct,1.2815523904550883,1.8497033451094054,678.0441054977299,E_stream_addressing
277348352,0.10901412835633903,16,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 12407040, ""hbm_cycles"": 9998304, ""layout_service_cycles"": 0, ""matrix_cycles"": 1889088, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 519648}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 3584, ""hbm_cycles"": 3584, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 17294592, ""hbm_cycles"": 14542080, ""layout_service_cycles"": 0, ""matrix_cycles"": 2752512, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 277348352, ""cycles"": 556987840, ""hbm_cycles"": 50743488, ""layout_service_cycles"": 0, ""matrix_cycles"": 6955200, ""packet_ops"": 6029312, ""packet_service_cycles"": 292421632, ""vector_cycles"": 499292096}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 275433280, ""hbm_cycles"": 260738304, ""layout_service_cycles"": 0, ""matrix_cycles"": 14404992, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 289984}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 7072, ""hbm_cycles"": 3712, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 3360}}",2048,862133408,26941669.0,1683854.3125,32,497068072960,27111784448,nemotron3,512,6029312,497068072960,27111784448,26941.668999999998,"{""hbm"": 0.38976505130398564, ""matrix"": 0.030159824174218752, ""vector"": 0.5800785393065292}",maximum_distinct,1.122467839687289,1.7442260537014245,593.8756058505508,H_packet_row_major
0,0.13054837084586668,16,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 12407040, ""hbm_cycles"": 9998304, ""layout_service_cycles"": 0, ""matrix_cycles"": 1889088, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 519648}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 3584, ""hbm_cycles"": 3584, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 17294592, ""hbm_cycles"": 14542080, ""layout_service_cycles"": 0, ""matrix_cycles"": 2752512, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 284161472, ""hbm_cycles"": 50743488, ""layout_service_cycles"": 1507328, ""matrix_cycles"": 6955200, ""packet_ops"": 6029312, ""packet_service_cycles"": 15073280, ""vector_cycles"": 224958400}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 275433280, ""hbm_cycles"": 260738304, ""layout_service_cycles"": 0, ""matrix_cycles"": 14404992, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 289984}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 7072, ""hbm_cycles"": 3712, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 3360}}",2048,589307040,18415845.0,1150990.3125,32,497068072960,27111784448,nemotron3,512,6029312,497068072960,27111784448,18415.845,"{""banked_output_sram"": 0.0025577973750322072, ""hbm"": 0.5702111958479233, ""matrix"": 0.04412265633208794, ""vector"": 0.3831133461429546}",maximum_distinct,1.6421270378850388,2.088773933533867,868.8170431495269,I_packet_affine
0,0.13072287112655137,16,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 12407040, ""hbm_cycles"": 9998304, ""layout_service_cycles"": 0, ""matrix_cycles"": 1889088, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 519648}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 3584, ""hbm_cycles"": 3584, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 17294592, ""hbm_cycles"": 14542080, ""layout_service_cycles"": 0, ""matrix_cycles"": 2752512, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 282654144, ""hbm_cycles"": 50743488, ""layout_service_cycles"": 1507328, ""matrix_cycles"": 6955200, ""packet_ops"": 6029312, ""packet_service_cycles"": 15073280, ""vector_cycles"": 224958400}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 275433280, ""hbm_cycles"": 260738304, ""layout_service_cycles"": 0, ""matrix_cycles"": 14404992, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 289984}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 7072, ""hbm_cycles"": 3712, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 3360}}",2048,587799712,18368741.0,1148046.3125,32,497068072960,27111784448,nemotron3,512,6029312,497068072960,27111784448,18368.740999999998,"{""banked_output_sram"": 0.002564356479303617, ""hbm"": 0.5716734206225674, ""matrix"": 0.044235802551737216, ""vector"": 0.384095785334444}",maximum_distinct,1.646338036994479,2.091565938024822,871.044999763457,J_packet_affine_overlap
0,0.19504064374378677,16,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 11026496, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 113664, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 10799744}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 35567552, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 5677056, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 78336}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 6016, ""hbm_cycles"": 6016, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 5962041600, ""hbm_cycles"": 1555739136, ""layout_service_cycles"": 0, ""matrix_cycles"": 239117568, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 4167184896}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 9725280256, ""hbm_cycles"": 9194279808, ""layout_service_cycles"": 0, ""matrix_cycles"": 516354048, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 14646400}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 57463328, ""hbm_cycles"": 48288288, ""layout_service_cycles"": 0, ""matrix_cycles"": 9175040, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 334158360, ""hbm_cycles"": 247365528, ""layout_service_cycles"": 0, ""matrix_cycles"": 83948160, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 2844672}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 9280, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 8960}}",2048,16125552888,503923527.75,31495220.484375,32,17044501872640,233378938880,kimi_k3,512,0,17044501872640,233378938880,503923.52775,"{""hbm"": 0.6868356341593737, ""matrix"": 0.05298333284657793, ""vector"": 0.2601810329940484}",maximum_distinct,1.0,3.1206502999005883,31.7508493231888,B_arlo_stride_postincrement
0,0.20589792365501453,16,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 11026496, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 113664, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 10799744}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 35567552, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 5677056, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 78336}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 6016, ""hbm_cycles"": 6016, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 4741105920, ""hbm_cycles"": 1555739136, ""layout_service_cycles"": 0, ""matrix_cycles"": 239117568, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 2946249216}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 9725280256, ""hbm_cycles"": 9194279808, ""layout_service_cycles"": 0, ""matrix_cycles"": 516354048, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 14646400}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 57463328, ""hbm_cycles"": 48288288, ""layout_service_cycles"": 0, ""matrix_cycles"": 9175040, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 334158360, ""hbm_cycles"": 247365528, ""layout_service_cycles"": 0, ""matrix_cycles"": 83948160, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 2844672}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 9280, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 8960}}",2048,14904617208,465769287.75,29110580.484375,32,17044501872640,233378938880,kimi_k3,512,0,17044501872640,233378938880,465769.28775,"{""hbm"": 0.743098879322792, ""matrix"": 0.05732354773535624, ""vector"": 0.19957757294185183}",maximum_distinct,1.0819166076499211,3.2943667784802324,34.35177118974822,E_stream_addressing
2496135168,0.19077794394844805,16,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 11026496, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 113664, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 10799744}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 35567552, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 5677056, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 78336}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 6016, ""hbm_cycles"": 6016, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 2496135168, ""cycles"": 6497896704, ""hbm_cycles"": 1555739136, ""layout_service_cycles"": 0, ""matrix_cycles"": 239117568, ""packet_ops"": 54263808, ""packet_service_cycles"": 2631794688, ""vector_cycles"": 4703040000}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 9725280256, ""hbm_cycles"": 9194279808, ""layout_service_cycles"": 0, ""matrix_cycles"": 516354048, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 14646400}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 57463328, ""hbm_cycles"": 48288288, ""layout_service_cycles"": 0, ""matrix_cycles"": 9175040, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 334158360, ""hbm_cycles"": 247365528, ""layout_service_cycles"": 0, ""matrix_cycles"": 83948160, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 2844672}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 9280, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 8960}}",2048,16661407992,520668999.75,32541812.484375,32,17044501872640,233378938880,kimi_k3,512,54263808,17044501872640,233378938880,520668.99975,"{""hbm"": 0.6647460016175084, ""matrix"": 0.051279311833083645, ""vector"": 0.28397468654940794}",maximum_distinct,0.9678385461626478,3.0524471031751688,30.729695848384335,H_packet_row_major
0,0.21322007035317314,16,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 11026496, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 113664, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 10799744}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 35567552, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 5677056, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 78336}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 6016, ""hbm_cycles"": 6016, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 4017023232, ""hbm_cycles"": 1555739136, ""layout_service_cycles"": 1695744, ""matrix_cycles"": 239117568, ""packet_ops"": 54263808, ""packet_service_cycles"": 135659520, ""vector_cycles"": 2220470784}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 9725280256, ""hbm_cycles"": 9194279808, ""layout_service_cycles"": 0, ""matrix_cycles"": 516354048, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 14646400}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 57463328, ""hbm_cycles"": 48288288, ""layout_service_cycles"": 0, ""matrix_cycles"": 9175040, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 334158360, ""hbm_cycles"": 247365528, ""layout_service_cycles"": 0, ""matrix_cycles"": 83948160, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 2844672}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 9280, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 8960}}",2048,14180534520,443141703.75,27696356.484375,32,17044501872640,233378938880,kimi_k3,512,54263808,17044501872640,233378938880,443141.70375,"{""banked_output_sram"": 0.0001195825162731595, ""hbm"": 0.7810427969678536, ""matrix"": 0.060250587507472884, ""vector"": 0.1585870330084003}",maximum_distinct,1.137161146165314,3.4115211256507703,36.10583220807956,I_packet_affine
